version_from,version_to,tag_from,tag_to,module,fan_in_delta,fan_out_delta,cyclomatic_delta,centrality_delta
1,2,0.115.6,0.115.7,docs_src.generate_clients.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.generate_clients.tutorial001_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.generate_clients.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.generate_clients.tutorial002_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.generate_clients.tutorial003,0,0,0,2.283035524032733e-05
1,2,0.115.6,0.115.7,docs_src.generate_clients.tutorial003_py39,0,0,0,2.283035524032733e-05
1,2,0.115.6,0.115.7,docs_src.generate_clients.tutorial004,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.graphql.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.handling_errors.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.handling_errors.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.handling_errors.tutorial003,0,0,0,2.283035524032733e-05
1,2,0.115.6,0.115.7,docs_src.handling_errors.tutorial004,0,0,0,3.424553286049143e-05
1,2,0.115.6,0.115.7,docs_src.handling_errors.tutorial005,0,0,0,4.566071048065466e-05
1,2,0.115.6,0.115.7,docs_src.handling_errors.tutorial006,0,0,0,3.424553286049143e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial001_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial001_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial001_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial001_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial001_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_pv1,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_pv1_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_pv1_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_pv1_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_pv1_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_pv1_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_param_models.tutorial002_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial001_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial001_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial001_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial001_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial002_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial002_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial002_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial002_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial003,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial003_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial003_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial003_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial003_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.header_params.tutorial003_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.metadata.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.metadata.tutorial001_1,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.metadata.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.metadata.tutorial003,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.metadata.tutorial004,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.middleware.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.openapi_callbacks.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.openapi_webhooks.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_advanced_configuration.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_advanced_configuration.tutorial002,0,0,0,2.283035524032733e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_advanced_configuration.tutorial003,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_advanced_configuration.tutorial004,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_advanced_configuration.tutorial005,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_advanced_configuration.tutorial006,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_advanced_configuration.tutorial007,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_advanced_configuration.tutorial007_pv1,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial001_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial001_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial002_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial002_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial002b,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial003,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial003_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial003_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial004,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial004_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial004_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial005,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial005_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial005_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_operation_configuration.tutorial006,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params.tutorial003,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params.tutorial003b,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params.tutorial004,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params.tutorial005,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial001_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial001_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial001_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial001_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial002_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial002_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial003,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial003_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial003_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial004,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial004_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial004_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial005,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial005_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial005_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial006,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial006_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.path_params_numeric_validations.tutorial006_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial001,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial002,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial003,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial004,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial005,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial006,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial006_py39,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial007,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial007_py39,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial008,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial008_py39,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial008b,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial008b_py310,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial009,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial009_py310,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial009b,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial009c,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial009c_py310,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial010,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial011,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial011_py310,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial011_py39,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial012,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial013,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.python_types.tutorial013_py39,0,0,0,0.0
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial001_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial001_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial001_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial001_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial001_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_pv1,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_pv1_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_pv1_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_pv1_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_pv1_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_pv1_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_param_models.tutorial002_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial002_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial003,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial003_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial004,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial004_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial005,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial006,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial006_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params.tutorial006b,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial001,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial001_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial002,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial002_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial002_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial002_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial003,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial003_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial003_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial003_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial003_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial004,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial004_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial004_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial004_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial004_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial004_regex_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial005,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial005_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial005_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006b,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006b_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006b_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006c,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006c_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006c_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006c_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006c_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006d,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006d_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial006d_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial007,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial007_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial007_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial007_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial007_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial008,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial008_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial008_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial008_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial008_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial009,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial009_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial009_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial009_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial009_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial010,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial010_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial010_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial010_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial010_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial011,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial011_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial011_an_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial011_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial011_py310,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial011_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial012,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial012_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial012_an_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial012_py39,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial013,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial013_an,0,0,0,1.1415177620163666e-05
1,2,0.115.6,0.115.7,docs_src.query_params_str_validations.tutorial013_an_py39,0,0,0,1.1415177620163666e-05
